ECName;WTGEvent;type;description;isDowntime;isFault;Cause;Nature;resetType;alarmLevel;notes;changed
V80VestasErrorCode;292;No error;[292] - GearoilCooler;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;289;No error;[289] - Gearoilheater;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;383;No error;[383] - Gen SlipR, Fan;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;405;No error;[405] - Gen SlipR, Heat;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;67;No error;[67] - Gen, ext, vent,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;69;No error;[69] - Gen int, vent,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;870;No error;[870] - Gen Speed Control Connect;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;114;No error;[114] - Generator in;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;115;No error;[115] - Generator out;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;262;No error;[262] - GndSystemState reset by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;568;No error;[568] - Gridbreaker 1 closed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;571;No error;[571] - Gridbreaker 1 grounded;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;570;No error;[570] - Gridbreaker 1 open;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;573;No error;[573] - Gridbreaker 2 closed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;576;No error;[576] - Gridbreaker 2 grounded;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;575;No error;[575] - Gridbreaker 2 open;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;720;No error;[720] - Gridbreaker 3 closed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;722;No error;[722] - Gridbreaker 3 open;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;909;No error;[909] - Heating slipring timeSec;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;246;No error;[246] - High voltage;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;596;No error;[596] - Hoist mode active;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;437;No error;[437] - Hot bearing;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;244;No error;[244] - Hot gear;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;243;No error;[243] - Hot generator;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;954;No error;[954] - Key switch: Remote control;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;220;No error;[220] - Local:SERVICE state;0;0;DEV_SC;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;260;No error;[260] - Log reset by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;871;No error;[871] - LSO Timeout State;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;833;No error;[833] - Main WS switch;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;255;No error;[255] - Manual;0;0;DEV_SC;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;234;No error;[234] - Miss, error ack before restart;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;827;No error;[827] - Nac Heaters;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;270;No error;[270] - Nac: vent, 0;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;271;No error;[271] - Nac: vent, 1;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;272;No error;[272] - Nac: vent, 2;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;274;No error;[274] - Nac: vent, 3;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;70;No error;[70] - Nacelle position reset;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;592;No error;[592] - New global account;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;593;No error;[593] - New local account;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;433;No error;[433] - Noise setting changed to;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;988;No error;[988] - NRMS NoiseMode: ClockHour;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;949;No error;[949] - NRMS NoiseMode: Dir;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;947;No error;[947] - NRMS NoiseMode: HourPeriod;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;948;No error;[948] - NRMS NoiseMode: Wind;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;950;No error;[950] - NRMS NoiseMode: 0 Deactivated;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;402;No error;[402] - NRMS sector;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;590;No error;[590] - Obsolete;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;724;No error;[724] - Obsolete;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;723;No error;[723] - Obsolete;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;589;No error;[589] - Obsolete;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;569;No error;[569] - Open Gridbreaker 1;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;574;No error;[574] - Open Gridbreaker 2;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;721;No error;[721] - Open Gridbreaker 3;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;306;No error;[306] - Operation log reestablished;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;354;No error;[354] - Par, set to rem,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;229;No error;[229] - Parameter set to;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;224;No error;[224] - Pause RPM;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;799;No error;[799] - Pcomp: dis, avr step;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;624;No error;[624] - Pcomp: dis, avr step;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;800;No error;[800] - Pcomp: dis, Step;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;890;Turbine;[890] - Peak Gen, RPM Rot,;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;361;No error;[361] - Pending warning in log;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;798;No error;[798] - Phasecomp temp, Disc,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;622;No error;[622] - Phasecomp temp, disconn,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;620;No error;[620] - Phasecomp In;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;621;No error;[621] - Phasecomp Out;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;802;No error;[802] - Pitch Lubricate Motion;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;266;No error;[266] - Pitch;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;269;No error;[269] - Pitchtest nr,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;268;No error;[268] - Pitchtest nr, Param,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;1013;Turbine;[1013] - PlantCtrl ConLostMode;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;227;No error;[227] - Power cutin;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;226;No error;[226] - Power cutout;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;232;No error;[232] - Power up after System error;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;2959;Turbine;[2959] - UPS DC Power Supply Missing;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;2957;Turbine;[2957] - UPS DC1 Battery Error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;2960;Turbine;[2960] - UPS DC1 Error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;2958;Turbine;[2958] - UPS DC2 Battery Error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;2961;Turbine;[2961] - UPS DC2 Error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;664;Turbine;[664] - VCMS: historic DB disabled;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;478;Turbine;[478] - VCMS: Net error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;809;Turbine;[809] - VCMS: nodes not responding;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;549;Turbine;[549] - VCMS: Element warn, bearing;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;491;Turbine;[491] - VCMS:FEW11 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;490;Turbine;[490] - VCMS:FEW11;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;500;Turbine;[500] - VCMS:FEW12 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;499;Turbine;[499] - VCMS:FEW12;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;509;Turbine;[509] - VCMS:FEW13 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;508;Turbine;[508] - VCMS:FEW13;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;518;Turbine;[518] - VCMS:FEW14 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;517;Turbine;[517] - VCMS:FEW14;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;527;Turbine;[527] - VCMS:FEW15 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;526;Turbine;[526] - VCMS:FEW15;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;536;Turbine;[536] - VCMS:FEW31 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;535;Turbine;[535] - VCMS:FEW31;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;545;Turbine;[545] - VCMS:FEW32 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;544;Turbine;[544] - VCMS:FEW32;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;767;Turbine;[767] - VCMS:FEW51 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;766;Turbine;[766] - VCMS:FEW51;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;777;Turbine;[777] - VCMS:FEW52 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;776;Turbine;[776] - VCMS:FEW52;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;787;Turbine;[787] - VCMS:FEW53 A=2;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;786;Turbine;[786] - VCMS:FEW53;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;810;Turbine;[810] - VCMS:Net jammed;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;805;Turbine;[805] - VCMS:Node defect;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;792;Turbine;[792] - VCMS:Node overload error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;482;Turbine;[482] - VCMS: Node Acc, Low level;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;485;Turbine;[485] - VCMS:Node Alarm Temp;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;480;Turbine;[480] - VCMS: Node Comm, Error;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;847;No error;[847] - VCS/VCRS dummy warn4;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;848;No error;[848] - VCS/VCRS dummy warn5;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;419;User;[419] - VDI Transmit resource Low;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;946;No error;[946] - VOG Test timed out;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;601;No error;[601] - Wind estimate dev,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;953;Ambient;[953] - Wind Speed Out of Range;0;0;ENV;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;866;Turbine;[866] - WS1 checksum err,;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;991;Ambient;[991] - WS1 Const, Wind Dir,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;990;Ambient;[990] - WS1 Const, Wind Speed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;355;Turbine;[355] - WS1 Dir Frozen;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;380;Turbine;[380] - WS1 invalid data;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;381;Turbine;[381] - WS1 timeout err,;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;867;Turbine;[867] - WS2 checksum err,;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;993;Ambient;[993] - WS2 Const, Wind Dir,;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;992;Ambient;[992] - WS2 Const, Wind Speed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;865;Turbine;[865] - WS2 Dir Frozen;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;412;Turbine;[412] - WS2 invalid data;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;413;Turbine;[413] - WS2 timeout err,;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;197;No error;[197] - Yaw activity not detected;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;958;No error;[958] - Yaw Lubrication Failed;0;0;DEV_UN;Other;Auto short;0;;-1
V80VestasErrorCode;3277;Turbine;[3277] - Yaw Move Unexpected;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;198;No error;[198] - Yaw position is changed;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;980;Turbine;[980] - Yaw Position is changed;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;3370;Turbine;[3370] - Yaw Pulse Missing;0;0;DEV_UN;Other;Remote;0;;-1
V80VestasErrorCode;3220;Turbine;[3220] - Yaw Speed Low;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;3276;Turbine;[3276] - Yaw Wrong Direction;0;0;DEV_UN;Other;Local;0;;-1
V80VestasErrorCode;924;No error;[924] - Accu test not completed;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;904;No error;[904] - Accumulator test done OK;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;307;No error;[307] - Alarm log reestablished;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;261;No error;[261] - Alarmlog reset by user;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;609;No error;[609] - Auto Yaw blocked;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;230;No error;[230] - Auto-restart aftersec;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;623;No error;[623] - Awaiting delay in phasecomp;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;941;No error;[941] - BBCM;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;423;Ambient;[423] - Blocking run nacelle;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;1015;No error;[1015] - Bus Bar Derating;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;238;No error;[238] - Busbarvent;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;712;No error;[712] - Ch active D;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;578;No error;[578] - CL active;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;737;No error;[737] - Close F60;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
V80VestasErrorCode;567;No error;[567] - Close Gridbreaker 1;0;0;DEV_UN;Other;Not to be acknowledged;0;;-1
